96	http://www.ibm.com/developerworks/cn/java/j-lo-comet/	Read timed out	20130110
110	http://www.amqp.org/	Read timed out	20130110
114	http://www.ibm.com/developerworks/cn/java/j-mylyn1/	Read timed out	20130114
114	http://www.ibm.com/developerworks/cn/java/j-mylyn2/index.html	Read timed out	20130114
114	http://www.ibm.com/developerworks/cn/java/j-mylyn1/index.html	The host did not accept the connection within timeout of 5000 ms	20130114
114	http://www.ibm.com/developerworks/cn/java/j-mylyn1/	Read timed out	20130114
114	http://www.ibm.com/developerworks/cn/java/j-mylyn2/	Read timed out	20130114
